t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
1.81,(0.0008784328244897557+0.0003010907209427914j),(0.17112564926375723-0.05991341922642292j),(-1.9332436619394947e-07-4.916732082261241e-08j),(0.06309310357095538-0.007070168197287794j),(6.241726060534725e-05-0.00012468657649250086j),(0.0002047313208529849-0.005296430400449172j),(0.0022008126028405326-0.15833854539458236j),(4.326844849791202e-08+4.7380738841681574e-07j),(0.00016173697142067713-0.00033200370516388436j),(1.214380900115686e-05+5.484747409048604e-05j),(-0.0006730974835884244-0.0010820368188264036j),(1.0183335519244345+0.9984683753994974j),(0.6229450862618968-0.1877051871705063j),(2.341114302509606+2.68948832311683j),(0.7954913357283744+0.16440618557894668j),(1.7118981955833783-0.2646694369977278j),(0.005287828148474405+0.7150857401368444j),(0.4748419091145319-0.23705100435224305j),(-1.0906604609968809+2.6931565687482557j),(-0.7937265292398972+0.590736775327476j),(-0.8982132480059367-0.7345693767643408j),(-0.34397719623269835-0.24346218633335362j),0.0
1.82,(0.0009322757248668223+0.00035546188238189125j),(0.1732309542572561-0.05857352754753101j),(-2.0573686375057267e-07-5.938846949962285e-08j),(0.06774960250153717-0.005093050770070487j),(7.085719422420339e-05-0.00013004496737106623j),(0.0004007521737427658-0.00562797033280785j),(0.0009041236548801186-0.157884682835538j),(2.87315623032384e-08+5.108043811693827e-07j),(0.00019029523358510665-0.00034772135821105506j),(1.1302268607701153e-05+6.095108125849458e-05j),(-0.00044006733965991016-0.0013377465670879167j),(1.0181868372145355+0.998454629377387j),(0.6258941172335097-0.1866212261237448j),(2.3410998117296153+2.6894918165936663j),(0.7952720250162196+0.16570825410422668j),(1.7119908106332276-0.26462020011346515j),(0.005443482182893329+0.7149869862942357j),(0.47119276013449607-0.23448093183135643j),(-1.0906532460127434+2.693143878783521j),(-0.7936701346173843+0.5907522718257917j),(-0.8982209658112406-0.7345258800707568j),(-0.34398674797905754-0.2433971745332367j),0.0
1.83,(0.0009879726371290654+0.0004133732031299618j),(0.17524182602295243-0.0569051217683911j),(-2.1846984631131007e-07-7.004444237618733e-08j),(0.07242526010337184-0.0027946194089498635j),(7.960162949957565e-05-0.00013524704413612592j),(0.0006059613725276571-0.005980000371537657j),(-0.0003497766060157493-0.15727287040726248j),(1.3775126440145487e-08+5.491655626221066e-07j),(0.00021984546191477196-0.000364674344874061j),(1.0570144940267239e-05+6.717345836729607e-05j),(-0.00021614193169890617-0.001623072695044252j),(1.0180368390507946+0.9984418817637567j),(0.6286456606354308-0.18555183573096726j),(2.3410852376599207+2.689495442302523j),(0.7951283689476006+0.1670340471706049j),(1.7120835368922402-0.2645738208574894j),(0.005599876672414873+0.7148899291870864j),(0.46763923815833447-0.2322444587899718j),(-1.0906460336278032+2.6931310639491626j),(-0.7936133313406321+0.5907671481969944j),(-0.8982290017617003-0.7344815373233484j),(-0.3439839858318581-0.2433290487592415j),0.0
1.84,(0.0010452996197222657+0.0004750137697265851j),(0.17712960146847645-0.054920106864551635j),(-2.3147036269054386e-07-8.11594829152481e-08j),(0.07708109748495082-0.00015451511650568794j),(8.86478787393531e-05-0.00014024739879409944j),(0.000820721817232998-0.0063518989468233j),(-0.0015638304862849103-0.15649676726873693j),(-1.6786129657805807e-09+5.887917221443844e-07j),(0.00025036178260264886-0.0003827851408280739j),(9.927018391245515e-06+7.349293173059489e-05j),(-2.894581548938159e-06-0.0019372906795034983j),(1.0178843273413167+0.9984291212043228j),(0.6311794519584734-0.18449956776622692j),(2.341070653693707+2.6894990662153346j),(0.7950596755704005+0.16837277317546429j),(1.7121754299157277-0.26453017653946675j),(0.005757155753709765+0.7147965485329072j),(0.4642024216608956-0.2303323584814228j),(-1.0906387583368755+2.6931182770112163j),(-0.7935566039650416+0.5907819395695603j),(-0.8982378379176239-0.734436968995784j),(-0.3439711373750803-0.24325779770111164j),0.0
1.85,(0.0011039657586576176+0.0005405147617912405j),(0.1788680000289423-0.05263349045337893j),(-2.4467538885227697e-07-9.274515946282029e-08j),(0.08167541967272328+0.0028413650519023576j),(9.798068799477768e-05-0.0001450001818592553j),(0.0010451703887893395-0.006742660144453235j),(-0.0027418876177272063-0.1555529673408269j),(-1.7691551515685513e-08+6.295521493454613e-07j),(0.0002817936070493759-0.00040195591206481545j),(9.355552490742705e-06+7.988713925307893e-05j),(0.00019803170870506532-0.0022789916383121516j),(1.0177300099877982+0.9984152722200896j),(0.6334804955965048-0.18346602943786353j),(2.3410561227863584+2.6895025608956704j),(0.7950628303246495+0.16971700646941673j),(1.7122657091184321-0.26448908230995194j),(0.00591541360657263+0.7147087986634371j),(0.4609011561211892-0.22873305854778817j),(-1.090631357967919+2.693105661365745j),(-0.793500435236505+0.5907971476424911j),(-0.8982478667303007-0.7343927515747353j),(-0.34395056038976124-0.24318355769798386j),0.0
1.86,(0.001163613167511729+0.0006099494520233049j),(0.1804331236669481-0.05006338279405714j),(-2.580118279101332e-07-1.048003652479918e-07j),(0.08616381561109636+0.006200867988134679j),(0.00010757223706044425-0.0001494591023537108j),(0.0012792179490324436-0.00715089370581965j),(-0.0038887049575044626-0.15444099930628216j),(-3.4309726537446805e-08+6.7128463407443e-07j),(0.00031406563186325457-0.00042206851489255784j),(8.841493906581863e-06+8.633303043041954e-05j),(0.00038492425673677466-0.002646082330355113j),(1.0175745328855275+0.9983991952073499j),(0.635539064846447-0.1824518833885032j),(2.3410416974554575+2.6895058054987366j),(0.7951322960425251+0.17106268735630295j),(1.7123537577745265-0.264450291160388j),(0.006074694453921989+0.714628608524643j),(0.45775205402238683-0.2274326410198915j),(-1.0906237736820354+2.6930933510388346j),(-0.793445306091406+0.5908132406853146j),(-0.8982593910420007-0.7343494175598771j),(-0.3439247428539948-0.24310661273838782j),0.0
1.87,(0.0012238169874266213+0.0006833332062020529j),(0.18180345687257593-0.0472309967875883j),(-2.713965101273572e-07-1.173113183829234e-07j),(0.09049915816243498+0.009925584531271759j),(0.00011738213947430063-0.00015357742780743207j),(0.0015225493407032813-0.007574825027918475j),(-0.005009946788140523-0.15316332660973692j),(-5.156331708567382e-08+7.137954664202321e-07j),(0.00034707783886024916-0.0004429844959361236j),(8.373672444302365e-06+9.280686634927153e-05j),(0.0005560006999784572-0.00303578515555569j),(1.0174184799233845+0.9983796864376843j),(0.6373507019082759-0.1814568476950586j),(2.3410274197807857+2.6895086857713753j),(0.7952601129483522+0.17240912209319262j),(1.712439123017614-0.26441349392310637j),(0.006234992561800261+0.7145578816767203j),(0.4547694948518214-0.22641484231730147j),(-1.0906159499734702+2.6930814706865984j),(-0.7933916956566188+0.5908306535380838j),(-0.8982726240859751-0.734307455463888j),(-0.3438963029429318-0.24302739446024643j),0.0
1.8800000000000001,(0.0012840853871097296+0.000760623483186657j),(0.1829598666633918-0.04416064797679227j),(-2.847361929168142e-07-1.3025156186284868e-07j),(0.09463160410706195+0.014010849467614167j),(0.00012735744251764756-0.00015730798425823416j),(0.001774623387448037-0.008012295163349382j),(-0.006112184717521219-0.15172534745770963j),(-6.946664394170772e-08+7.568594367116571e-07j),(0.0003807054950639868-0.0004645450921368856j),(7.944001047159916e-06+9.928421968727313e-05j),(0.000709408995620981-0.0034446381548755966j),(1.017262372983841+0.9983554780579618j),(0.6389162178850221-0.18047969586872883j),(2.3410133214043225+2.6895110940520652j),(0.7954358986586029+0.17375898289038427j),(1.7125215158407285-0.2643783192713268j),(0.0063962522393737585+0.7144984962940923j),(0.45196562510098737-0.22566105324833163j),(-1.0906078346696124+2.6930701355951734j),(-0.7933400812495093+0.5908497876113777j),(-0.8982876894864559-0.7342673098124494j),(-0.3438679890287796-0.24294648215087547j),0.0
1.8900000000000001,(0.0013438595628339014+0.0008417198349161866j),(0.1838856025844457-0.040879754546306796j),(-2.9792756084099044e-07-1.4358196356607402e-07j),(0.09850859414325788+0.018445741530682555j),(0.00013743262721513865-0.0001606031562517809j),(0.002034672893818104-0.008460760820315775j),(-0.007202897678894383-0.15013539481860316j),(-8.801816961362139e-08+8.002198355173421e-07j),(0.0004147991527057572-0.0004865712307527669j),(7.547475796126555e-06+0.0001057399747130461j),(0.0008432274206138092-0.0038684950103149533j),(1.0171066719429602+0.9983252380903394j),(0.64024169278277-0.1795182568549995j),(2.340999423530247+2.68951292927092j),(0.7956468481818965+0.1751183079114053j),(1.7126008110963349-0.26434433371915766j),(0.006558367838932693+0.7144523051654107j),(0.44935035826554076-0.22515031901004062j),(-1.0905993789309938+2.693059451680723j),(-0.7932909383779341+0.5908710108863007j),(-0.8983046212586565-0.7342293811442465j),(-0.34384267968080257-0.24286460274698393j),0.0
1.9000000000000001,(0.0014025137384373993+0.0009264639064096091j),(0.18456629670827152-0.03741883732258748j),(-3.1085722561199286e-07-1.5725071625397874e-07j),(0.10207485288726136+0.023213083401217638j),(0.00014752960833478042-0.00016341488684158502j),(0.0023017046452700894-0.008917294362624811j),(-0.008290471930869854-0.14840473642270466j),(-1.0720049833621966e-07+8.435884536457733e-07j),(0.0004491846492245135-0.0005088635293582411j),(7.1821759098906376e-06+0.00011214832728619565j),(0.0009554645716650066-0.004302525044912286j),(1.0169517746703969+0.9982875704322625j),(0.6413384755106585-0.17856941503364265j),(2.3409857369249356+2.689514096949691j),(0.7958777339189994+0.1764965012730121j),(1.712677047496328-0.26431104162159547j),(0.006721183755891173+0.714421135693555j),(0.4469313748452991-0.224859339188232j),(-1.0905905372512903+2.693049515489434j),(-0.7932447407402409+0.5908946579144829j),(-0.898323363808771-0.7341940260109678j),(-0.343823383665322-0.2427826308346738j),0.0
1.9100000000000001,(0.0014593551653238977+0.0010146394357657892j),(0.18498996363488712-0.033811519773907756j),(-3.234017260915492e-07-1.7119333757101487e-07j),(0.10527238887326866+0.02828944170718025j),(0.00015755773438793237-0.0001656946775890081j),(0.0025744994081658055-0.00937858380968737j),(-0.00938420105741946-0.1465475747621856j),(-1.2698037607103902e-07+8.86645582145284e-07j),(0.0004836631072668709-0.0005312022958443316j),(6.84926374485685e-06+0.00011848278485731042j),(0.0010440593652412335-0.004741213222744526j),(1.016798017029398+0.9982410148564642j),(0.6422231838808807-0.17762911021871683j),(2.3409722619169644+2.6895145092017643j),(0.7961109056628258+0.17790633304518982j),(1.712750427612034-0.2642778851745253j),(0.006884494428787197+0.7144067898956331j),(0.4447141223442414-0.2247624677574543j),(-1.090581267457321+2.69304041419752j),(-0.7932019602252688+0.59092102981808j),(-0.8983437719339747-0.7341615569773048j),(-0.34381323994571583-0.2427015886494401j),0.0
1.92,(0.0015136241224624845+0.001105972254163488j),(0.18514700049179436-0.03009452801035902j),(-3.354275282910077e-07-1.8533267004470704e-07j),(0.10804049455343398+0.03364512702375118j),(0.00016741378762930668-0.00016739358856326055j),(0.002851611929772276-0.009840932836518077j),(-0.010494285967877014-0.1445810470911019j),(-1.4730869050634748e-07+9.290400123040556e-07j),(0.0005180109346871073-0.0005533475284186126j),(6.552984795146222e-06+0.00012471616646796244j),(0.0011068810375677494-0.0051783601489270034j),(1.0166456728768014+0.9981840470109663j),(0.6429177046086842-0.17669233765856704j),(2.3409589883971074+2.6895140847321626j),(0.7963262905984365+0.17936393925115254j),(1.712821317874209-0.2642442444147205j),(0.007048044339282665+0.714411044402981j),(0.4427018152705084-0.22483171308100103j),(-1.0905715307090484+2.693032225611219j),(-0.7931630669123477+0.5909503942897736j),(-0.8983656108224238-0.7341322426209526j),(-0.3438155176824188-0.242622646076171j),0.0
1.93,(0.0015644939163876645+0.0012001302858613686j),(0.18503018693397896-0.026307690783850278j),(-3.4679102537133835e-07-1.9957888108565362e-07j),(0.11031574629786949+0.0392441938733316j),(0.00017698198405696907-0.0001684622383414017j),(0.0031313709382617474-0.010300260773735316j),(-0.011631834896938382-0.1425252254253936j),(-1.681204710571461e-07+9.7038903565012e-07j),(0.0005519798245471653-0.0005750389156052092j),(6.300667692596075e-06+0.00013082060275070752j),(0.001141729144628415-0.0056070820696134845j),(1.0164949540630375+0.9981150784190785j),(0.6434491933123706-0.1757531480358247j),(2.3409458958183382+2.6895127488375454j),(0.7965013933030402+0.18088882186734329j),(1.7128902485730402-0.26420943721984297j),(0.007211528012163378+0.7144356504611628j),(0.440895435136402-0.22503673791091075j),(-1.0905612914995781+2.693025018166795j),(-0.7931285290712989+0.5909829855927705j),(-0.8983885560532555-0.7341063075326096j),(-0.3438336162329226-0.24254712064914766j),0.0
1.94,(0.0016113801156122098+0.0012968053888720399j),(0.18463073077617942-0.022489303606097816j),(-3.574006997827248e-07-2.1385348219699488e-07j),(0.11204919650514558+0.045046137188511984j),(0.0001861765515166677-0.0001688849109522491j),(0.003412339104746567-0.010753595626192759j),(-0.012805016120339425-0.1403961059916596j),(-1.8933165175282787e-07+1.0104327526778272e-06j),(0.0005853776851036185-0.0005961144818758974j),(6.1031918160358255e-06+0.00013676506471320618j),(0.0011477494997561835-0.006021444125394063j),(1.016347155859824+0.9980326353942603j),(0.643832232681175-0.17481602001749716j),(2.3409330639664545+2.689510379211691j),(0.7966176561731376+0.18247879125881336j),(1.7129568120008392-0.26417289339535277j),(0.007373745403920811+0.7144828520591598j),(0.43929978713099144-0.22535541098987616j),(-1.090550539528486+2.6930189520009593j),(-0.7930991207497688+0.5910190022025738j),(-0.8984125185493592-0.7340842754584349j),(-0.34386965319243606-0.24247759705615604j),0.0
1.95,(0.001654635816707619+0.0013958359102216973j),(0.18393334298404893-0.018666395699333364j),(-3.6735699990775695e-07-2.281315431496185e-07j),(0.11324951980388802+0.051007915393277196j),(0.00019503306931095325-0.0001687574161862468j),(0.0036939790894189154-0.011202480694290171j),(-0.014009157419737798-0.1381902487732852j),(-2.1080134692591736e-07+1.0493701417561896e-06j),(0.0006182215123049-0.0006167903939981964j),(5.977114991391971e-06+0.0001425072352981645j),(0.001128621969954973-0.0064202389052637416j),(1.0162070309236868+0.9979360335880317j),(0.6440291732472699-0.17392052665697352j),(2.3409209085602996+2.6895067238242873j),(0.7966765940517421+0.18405900908663222j),(1.7130174544349788-0.26413469581650617j),(0.007530602323876773+0.7145560228188285j),(0.43793589314070913-0.22579449159343842j),(-1.0905393616820176+2.693014470023088j),(-0.7930765031441381+0.5910584569305626j),(-0.8984382261490639-0.734067638171229j),(-0.34392067932525966-0.2424202024491284j),0.0
1.96,(0.0016939574970783373+0.0014967733393475543j),(0.18293957785495032-0.01487649550461495j),(-3.766292200222528e-07-2.4231730911336826e-07j),(0.11389687015696219+0.05707728436975171j),(0.0002034891562383159-0.0001681072634353254j),(0.003974160865871398-0.0116453133641675j),(-0.015245665141995948-0.13592080612240087j),(-2.3234660240123347e-07+1.0870540894674452e-06j),(0.0006503085945322143-0.0006370462453904266j),(5.939798477438419e-06+0.0001480079056703384j),(0.0010851703326258183-0.006798911038469382j),(1.0160766018348018+0.9978246195613394j),(0.6440445003136774-0.17307944787968088j),(2.340909586634112+2.689501707973184j),(0.7966677794315796+0.18561633873997338j),(1.7130713986565445-0.26409473651792786j),(0.007679635552086142+0.7146565797947295j),(0.43680798296077605-0.22633372300759894j),(-1.090527834735981+2.693011741485955j),(-0.7930615078514223+0.591101130512237j),(-0.8984654578658553-0.7340569663508715j),(-0.34398586530724035-0.242378224397692j),0.0
1.97,(0.0017290339401336953+0.0015991207559070747j),(0.1816567552982551-0.01115559659244909j),(-3.85183973158874e-07-2.563085279807804e-07j),(0.11397521615946098+0.06319996275984842j),(0.00021147927621766082-0.00016696105405665504j),(0.004250490095115608-0.012080442193991745j),(-0.01651483921037574-0.13360224671084484j),(-2.5377122279589224e-07+1.1233218702357958e-06j),(0.0006814136686649286-0.0006568560733573846j),(6.007385558890753e-06+0.00015323005185579117j),(0.0010182659256596667-0.00715309232363793j),(1.0159576146254976+0.9976979285713049j),(0.643888485224677-0.1723014875262572j),(2.340899229083903+2.689495291387008j),(0.796580496371434+0.18714379333511796j),(1.7131181715783463-0.2640529371233616j),(0.007818480250682696+0.7147854258987966j),(0.4359164611705084-0.22695062321669587j),(-1.09051604734227+2.6930108936163686j),(-0.7930548258493925+0.5911467018187843j),(-0.8984938443506685-0.7340526715171664j),(-0.3440642163190245-0.2423543330925607j),0.0
1.98,(0.001759623834311739+0.0017023560472633154j),(0.1800968335594325-0.007536925444938204j),(-3.930007389353329e-07-2.700030200264405e-07j),(0.11347648752772752+0.06932017719677536j),(0.00021894563151147106-0.00016535291646792896j),(0.0045204386966291275-0.012506539848684443j),(-0.01781495054985076-0.13124857558589087j),(-2.748663513065469e-07+1.158034214606986e-06j),(0.000711310391435462-0.0006762174681578044j),(6.194826225350656e-06+0.00015813836345809212j),(0.0009291812040770135-0.007479012498329753j),(1.0158518307913462+0.9975557195325547j),(0.643572727825206-0.17159411351823559j),(2.3408899686893556+2.68948745324051j),(0.7964052639884809+0.18863408465404904j),(1.713157319292829-0.2640092864394086j),(0.00794466566104421+0.714943097517784j),(0.43525945368060004-0.22762324906053738j),(-1.0905041045440076+2.693012038063756j),(-0.7930570875921888+0.5911947530288326j),(-0.8985229548587932-0.7340550948810274j),(-0.3441542447302626-0.24235086311096332j),0.0
