t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
1.3,(0.3327528796662663-0.36269452375357225j),(0.008690383009764881-0.014331464662243514j),(0.08713741377956036+0.24373763505354445j),(0.09333989686162743+0.05868937482759069j),(-0.3524875554644591+0.1291882865368106j),(-0.02995227307371297-0.08239570411790507j),(-0.025060318658444984-0.14825070926330391j),(-0.0008106353964519412+0.0001743810500246438j),(-0.10190970496395879+0.19047114250261904j),(0.001450480368562835-0.00035919157279475414j),(-0.01496495506146692-0.031125658469591335j),(0.3950235215916099+1.0421322917618683j),(-0.9145747641646923-0.17593792955101575j),(0.2231845561439683+0.9185047758342478j),(-0.1479195989626652-1.2215327910515956j),(0.46593388745067044+1.023536783536649j),(0.46890363416236797+0.13457370500706745j),(-0.3940879635992876-0.890313996711081j),(-0.9220436414908293+1.5616029953047024j),(-0.1944983955377939-0.4683642460665899j),(1.019421175420466-1.224114159879549j),(-0.24347898480484137-1.4147367016860148j),0.0
1.31,(0.3326781904987443-0.3632345710873032j),(0.008578745987160874-0.014647372970289717j),(0.08831409327010403+0.2433391811457067j),(0.09479826758527976+0.05787383281116594j),(-0.35260841683414057+0.12871797607981605j),(-0.03183024468065822-0.08270981980725109j),(-0.026590502235870818-0.14878321999107905j),(-0.0008018287876536637+0.0002181916120815449j),(-0.10106020806138898+0.1943217879368449j),(0.0014703046141410483-0.00039143294696342373j),(-0.015540953776091779-0.03142120354636799j),(0.3972876740866886+1.0422580363727592j),(-0.9150812363413058-0.174374540214111j),(0.22313190936952307+0.9209819032360222j),(-0.148892195715013-1.223600478273603j),(0.46852537708103087+1.0229113352710748j),(0.47030932580253476+0.1339348759712005j),(-0.3964187156247883-0.8900074781709143j),(-0.9208308179905105+1.5629146939037528j),(-0.19329745024217707-0.46746983284787696j),(1.0197997703107335-1.2251787612788125j),(-0.2454763561107453-1.4159497155126j),0.0
1.32,(0.33255543849946073-0.3637930056075928j),(0.008444200860321495-0.014971169779537797j),(0.08947385301493616+0.2428389669551272j),(0.09619883701918427+0.05695930482517718j),(-0.35277493008066724+0.12823580588716932j),(-0.03377245896638674-0.08287492967498183j),(-0.02815136412064233-0.14921787544347861j),(-0.0007900427688630003+0.0002604200977801522j),(-0.09989792745225687+0.1981766465067954j),(0.0014872678880730422-0.0004254145821278571j),(-0.016138028828299074-0.03168562864581886j),(0.39957927159898277+1.0422517992642402j),(-0.9155032762039673-0.1727464984361643j),(0.2232649357487449+0.9235431511231723j),(-0.15000986336459843-1.2256345040430745j),(0.4711131549567183+1.0221011018493724j),(0.4717051819273787+0.13319180346820075j),(-0.3987968512787717-0.8895613985818563j),(-0.9195736716007467+1.5642115034284858j),(-0.19202535380638258-0.46664284741524276j),(1.0201121319267048-1.2262936527382975j),(-0.247582471414958-1.4170642166413305j),0.0
1.33,(0.33238429559790084-0.3643649713371834j),(0.008284330789376564-0.01530145763152266j),(0.09060693666417988+0.24224646370158953j),(0.0975371422737224+0.055950033555121556j),(-0.3529873662836295+0.1277458819000493j),(-0.035761281991746774-0.08288892423258348j),(-0.02973730719909905-0.14955615350432533j),(-0.000775556412363805+0.0003008964519733845j),(-0.09842460295930903+0.2020109007507585j),(0.0015013227591416218-0.00046090215746211075j),(-0.016754627829646644-0.031917670585503086j),(0.4018851942681258+1.0421350384191541j),(-0.9158278175911921-0.1710579825005473j),(0.22359077754465642+0.9261679188227977j),(-0.15126865091892713-1.2276281679813978j),(0.4736856966612852+1.0211345417333524j),(0.4730919450231752+0.1323485279337749j),(-0.4012136279232108-0.8889691862544009j),(-0.9182924566834807+1.565502274375886j),(-0.19068232520197054-0.4658868345972836j),(1.020356793512234-1.2274530249497428j),(-0.2497922707260804-1.4180736411800468j),0.0
1.34,(0.33216499174799363-0.36494539322135083j),(0.008097036358659496-0.01563651844612727j),(0.09170481588107739+0.24157280607253492j),(0.09880932373593299+0.05485132120277602j),(-0.3532454933823085+0.1272524538012882j),(-0.03777826474688136-0.08275182615363136j),(-0.03134226361627757-0.14980079579450284j),(-0.0007586603184416101+0.00033948959798000883j),(-0.09664657845803726+0.20579945497395566j),(0.0015124551713101564-0.0004976306738965453j),(-0.01738887367033548-0.03211632981164572j),(0.4041933501171906+1.0419323767436237j),(-0.9160421441816391-0.16931379855134632j),(0.22411385889979174+0.9288362801851158j),(-0.15266268410977804-1.2295755192000482j),(0.4762329158771913+1.0200436764511962j),(0.47447105316238686+0.13141041877345921j),(-0.4036597234457862-0.8882259061007913j),(-0.9170097940758744+1.5667978946992542j),(-0.1892693388530851-0.46520429532134355j),(1.0205333047249685-1.2286503781643396j),(-0.2520994958596027-1.4189726160228342j),0.0
1.35,(0.33190119654273015-0.36553327688279935j),(0.00788465164097152-0.01597178481761786j),(0.09276542539423473+0.24083041001894612j),(0.10001627069186134+0.053675021134154774j),(-0.35354565078658284+0.1267567018062772j),(-0.03981711938708642-0.08247473099877689j),(-0.032957955094098726-0.1499576151590907j),(-0.0007396620327387608+0.0003761975448577903j),(-0.09458920906648009+0.2095251152286371j),(0.0015206325155115712-0.0005354707414648358j),(-0.018038138409205137-0.03228301598608885j),(0.406500386151009+1.0416411815144897j),(-0.916168802818084-0.16752487045499867j),(0.2247998516098702+0.931536101298389j),(-0.15417590861784675-1.231472603472469j),(0.47874921393742653+1.0188230034166654j),(0.4758346232107727+0.13038401893384433j),(-0.4061271510211556-0.8873482502269261j),(-0.9157068872511301+1.5680832226068233j),(-0.18780413106657073-0.46459703756859444j),(1.020643923068241-1.2298801222159745j),(-0.25448991413650984-1.4197683897190971j),0.0
1.36,(0.3315959348263686-0.36612741277261657j),(0.007649143811791616-0.01630467958382981j),(0.09378775821501469+0.2400277333722611j),(0.10116021362543294+0.05242945437794082j),(-0.3538848590009727+0.12625983346794442j),(-0.041872743348862616-0.08206580236747531j),(-0.034579505726004156-0.15003270779785652j),(-0.0007187715424150272+0.00041104093390524995j),(-0.0922725348058678+0.21317915026473208j),(0.0015258893942638298-0.0005742847187029901j),(-0.01870060932302359-0.032419177678728865j),(0.4088044051308638+1.0412615109768584j),(-0.9162233318645439-0.16569761149489626j),(0.225628151270025+0.9342598741518541j),(-0.15579641420340318-1.2333195987007788j),(0.4812311638605409+1.01747222674747j),(0.47717972507847206+0.1292752535923783j),(-0.4086126933878005-0.8863484909080624j),(-0.9143734530426482+1.5693489708541006j),(-0.1862979559982148-0.46406449669893757j),(1.02069185482452-1.231138706081477j),(-0.25695454995499845-1.4204681916298612j),0.0
1.37,(0.33125116245058583-0.3667255188247795j),(0.007391261344241715-0.016633923777150887j),(0.09476981031448961+0.2391718319583017j),(0.10224257378744678+0.05112026654093708j),(-0.3542612200190766+0.12576381546823023j),(-0.043937287056223955-0.08152980373287858j),(-0.03620364165670936-0.15003147684769683j),(-0.0006961636027674458+0.0004440197318945606j),(-0.08971056014555195+0.21675335861802433j),(0.001528291306129027-0.0006138973090751359j),(-0.01937487858715716-0.03252568743614455j),(0.4111019852886682+1.0408016858723586j),(-0.9162098922155885-0.16383554354455107j),(0.2265917923287546+0.9369999120131245j),(-0.1575160560191714-1.2351173804576125j),(0.4836751960922102+1.016002635947025j),(0.47850730207375025+0.1280896361412219j),(-0.41111402683037535-0.8852320766541203j),(-0.9130128606983415+1.5705949057188229j),(-0.18475580260100372-0.4636054650572138j),(1.0206799417488985-1.2324228782396116j),(-0.2594879272382028-1.4210759998112923j),0.0
1.3800000000000001,(0.3308687503572889-0.36732545635884095j),(0.0071117733535165035-0.016958332204881084j),(0.09570989812035405+0.23826936320779862j),(0.10326480897563647+0.04975287606620917j),(-0.3546729171321471+0.125270494858164j),(-0.04600334531753355-0.08087146243769301j),(-0.0378273534428476-0.14995914743328972j),(-0.0006720036147866467+0.00047513605093612253j),(-0.08691688805038927+0.22024021045389258j),(0.0015279075073009656-0.000654140641933254j),(-0.020059598673245915-0.03260344127720618j),(0.41339004969211346+1.0402696499282211j),(-0.9161324806359944-0.161941947361843j),(0.22768399970558995+0.9397492836969848j),(-0.15932703710958668-1.2368668987048121j),(0.4860780653801066+1.014424960197654j),(0.4798182778688473+0.126832485197049j),(-0.41362899925630575-0.8840042874815057j),(-0.9116283706911399+1.5718210227505676j),(-0.18318239314718882-0.46321867408970663j),(1.0206109705118709-1.2337295602374263j),(-0.26208482853560877-1.4215957443802967j),0.0
1.3900000000000001,(0.33045048457861514-0.3679252300799294j),(0.006811469596883423-0.017276813449232594j),(0.09660665851692475+0.2373265861563916j),(0.10422841353467045+0.048332474233085405j),(-0.35511821492909057+0.12478159905786403j),(-0.04806395732550359-0.08009546969417938j),(-0.0394478960529699-0.14982076666709512j),(-0.0006464476251568524+0.0005043941484785628j),(-0.08390471998074163+0.2236328475673106j),(0.001524811011605155-0.0006948542725171784j),(-0.020753482349203697-0.03265335869307556j),(0.415665866244669+1.0396729698572797j),(-0.9159949297607444-0.1600198625890197j),(0.22889818879109464+0.9425018135653911j),(-0.16122190841079537-1.2385691777934273j),(0.48843685077389826+1.012749368360589j),(0.4811135564999781+0.12550892460104654j),(-0.4161556301957885-0.8826702349131114j),(-0.9102231347189893+1.5730275467707528j),(-0.1815821832282864-0.4629027943441417j),(1.020487672699334-1.2350558466902537j),(-0.2647402950230539-1.4220313075145206j),0.0
1.4000000000000001,(0.3299980662369321-0.36852298807874917j),(0.00649116047368267-0.01758836986732985j),(0.09745904884514074+0.23634936144462923j),(0.10513491835615182+0.046864025157156805j),(-0.3555954592964675+0.12429873585653756j),(-0.05011260665719538-0.0792064805841528j),(-0.0410627888675451-0.1496212036493546j),(-0.0006196423262558785+0.0005318004273087358j),(-0.08068685589247604+0.22692508338284725j),(0.0015190785904988125-0.0007358851819545958j),(-0.021455302679218108-0.03267638264720603j),(0.41792704768558253+1.0390188353579715j),(-0.9158009080950281-0.15807208775269668j),(0.23022796544686475+0.9452520815274703j),(-0.16319356875065483-1.2402253164637154j),(0.49074895562524945+1.0109854689759699j),(0.4823940223673324+0.12412388341891456j),(-0.41869211080179136-0.8812348619783159j),(-0.9088001957048525+1.5742149318726384j),(-0.1799593617550777-0.46265643546968716j),(1.020312724812587-1.2363990052817095j),(-0.26744962650272724-1.4223865234523507j),0.0
1.41,(0.3295131115448376-0.36911702183158024j),(0.006151677025327206-0.017892097591209476j),(0.09826634690256324+0.23534315131796912j),(0.1059858908786184+0.04535226579027712j),(-0.35610307741849234+0.12382339341248076j),(-0.052143221274019255-0.07820911405898286j),(-0.042669815678959735-0.14936514946809146j),(-0.0005917250561551339+0.0005573634355517225j),(-0.07727569423696477+0.2301114029546662j),(0.001510790773070862-0.000777087777261045j),(-0.022163893023750488-0.032673479575342404j),(0.4201715515898799+1.0383140591143352j),(-0.9155539200142416-0.1561011802638573j),(0.23166712600552883+0.947995423039521j),(-0.1652352648487336-1.241836487845141j),(0.4930121075878206+1.0091423102628452j),(0.4836605402350748+0.12268209594086625j),(-0.4212368038500532-0.8797029432129846j),(-0.9073624877967086+1.5753838614213245j),(-0.1783178509576089-0.4624781462169534j),(1.0200887482683316-1.237756476763694j),(-0.2702083814031696-1.4226651784929134j),0.0
1.42,(0.3289971518051596-0.3697057662002784j),(0.005793870935302724-0.01818718652782034j),(0.0990281509433757+0.23431301962677775j),(0.10678293508754282+0.04380170592056269j),(-0.3566395777770336+0.12335694025307878j),(-0.05415017352173478-0.07710795293959342j),(-0.044267024691518234-0.14905711719911074j),(-0.0005628237986196192+0.0005810938666708327j),(-0.07368323196108498+0.23318696296652647j),(0.0015000318460419348-0.0008183238913399208j),(-0.022878147039535994-0.03264563938552105j),(0.42239768036836534+1.0375650767960125j),(-0.9152573057639877-0.1541094564178526j),(0.23320965727074816+0.9507279291050128j),(-0.1673405913163114-1.243403939456376j),(0.4952243586172685+1.007228380119171j),(0.48491395523134473+0.12118810168162776j),(-0.4237882437390842-0.8780790846594687j),(-0.9059128363675533+1.5765352480537524j),(-0.17666130638519117-0.46236641443799315j),(1.019818309398672-1.239125874956391j),(-0.2730123767792735-1.4228710109960758j),0.0
1.43,(0.32845163341095635-0.3702877994322752j),(0.005418614529167695-0.01847292035902351j),(0.09974437967838383+0.2332636318263306j),(0.10752769151533234+0.04221662817239267j),(-0.3572035501516136+0.12290062527480568j),(-0.056128280130450486-0.07590754391646287j),(-0.0458527285214427-0.14870144190599913j),(-0.0005330571831079291+0.0006030045594676016j),(-0.06992106450721919+0.2361475917317818j),(0.0014868898537643695-0.000859462782982468j),(-0.023597018679583505-0.03259387545806984j),(0.424604081267621+1.0367779470582483j),(-0.9149142414600754-0.15209899139440158j),(0.23484973651721633+0.9534464462745864j),(-0.16950349065637887-1.2449289932053005j),(0.4973840849712457+1.0052516061218124j),(0.4861550928482563+0.11964624538043846j),(-0.4263451364901655-0.876367723866606j),(-0.9044539580153987+1.5776702336787047j),(-0.17499311690640057-0.4623196670863016j),(1.0195039194511142-1.2405049867482683j),(-0.27585768831228286-1.4230077113824449j),0.0
1.44,(0.32787791784551634-0.37086184316057785j),(0.0050268007745533395-0.018748676541592273j),(0.10041527227501552+0.23219925497681201j),(0.10822183724132903+0.04060108800640886j),(-0.3577936656194088+0.12245557774322445j),(-0.05807280221462402-0.0746123975496239j),(-0.047425504196873046-0.14830228064012507j),(-0.0005025344847722508+0.0006231104980817918j),(-0.06600038581325504+0.2389897891933811j),(0.0014714565982222117-0.0009003811368677853j),(-0.02431952219317566-0.03251922464560817j),(0.42678974637000755+1.0359583515418895j),(-0.9145277390885205-0.15007161925759108j),(0.2365817314906596+0.9561485766460541j),(-0.1717182532636379-1.2464130453890012j),(0.49948998720940124+1.0032193555265425j),(0.4873847589418987+0.11806067700105077j),(-0.42890635974734925-0.8745731298897207j),(-0.9029884605632738+1.5787901894768046j),(-0.17331640470907816-0.4623362702168162j),(1.0191480345885673-1.2418917720960776j),(-0.2787406503097935-1.4230789221333677j),0.0
1.45,(0.32727728168235826-0.3714267624037694j),(0.004619343281163631-0.019013926307212138j),(0.10104138835732092+0.2311237577433154j),(0.1088670858918096+0.03895891371951579j),(-0.35840867655524955+0.12202280729298705j),(-0.05997944527306215-0.07322698826866368j),(-0.04898419315786695-0.14786361244063873j),(-0.00047135562445836486+0.0006414288119913937j),(-0.061931988312585326+0.24171072692386827j),(0.0014538276390312146-0.0009409630635628249j),(-0.025044732125868874-0.03242274727304694j),(0.42895401259366356+1.035111594873386j),(-0.9141006465055453-0.14802893295587566j),(0.23840020040783674+0.9588326778643991j),(-0.17397951742450138-1.2478575666937726j),(0.50154109019338+1.0011384352680424j),(0.48860373973233573+0.11643535173173022j),(-0.4314709627774589-0.8726994032906229j),(-0.9015188430592236+1.5798967159005166j),(-0.17163402530032995-0.46241452898591684j),(1.018753055889342-1.243284364024855j),(-0.28165785570575264-1.423088237790932j),0.0
1.46,(0.3266509165852311-0.37198156556600853j),(0.0041971763007753-0.019268234662480822j),(0.10162360800597237+0.23004061039584295j),(0.10946518763998557+0.037293706444880656j),(-0.3590474166316202+0.12160320392783439j),(-0.06184435918892073-0.07175575437272372j),(-0.050527901256399874-0.14738923833447196j),(-0.00043961116870564414+0.0006579787760126244j),(-0.05772626293410793+0.2443082481253822j),(0.0014341022934388384-0.0009811000995223914j),(-0.02577178331949332-0.03230552713758859j),(0.43109656169250604+1.0342426046647903j),(-0.9136356474375789-0.14597228432207773j),(0.24029989195653903+0.9614978631217758j),(-0.17628226931709334-1.2492641021951167j),(0.5035367430868233+0.9990150919599016j),(0.4898128018036062+0.11477402998525539j),(-0.43403816647008886-0.8707504761376094j),(-0.90004749577631+1.580991642674146j),(-0.1699485675065269-0.46255268765142554j),(1.0183213293471522-1.2446810686279197j),(-0.2846061560604593-1.4230392049579645j),0.0
