t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
1.81,(0.026004751233799184+0.0009450467837379807j),(0.004205509950027522+0.00023797058220698472j),(0.000882262075370945-0.00758034077029875j),(-4.171903021781032e-05-0.00029777086372364116j),(-6.66602192660744e-05-0.000627333831863913j),(0.0035817829265512953+0.00953810235529279j),(5.335313027822249e-06+6.209515021303387e-06j),(0.006171087427717101-0.0036865463278451657j),(-0.06666364887820186+0.05045511806849363j),(0.26878312626192047-0.2875207062086278j),(-0.00780425379206799+0.006047069747883694j),(1.0257617045893033+1.004698170983917j),(0.7416644848251553+2.164825985736423j),(0.8767017388919578-0.751997485046697j),(1.3299476316975853+2.6016927161664283j),(0.3569402501842941-1.3468740595230952j),(-0.33779571832451016+1.6573079906681039j),(3.296415808521953-0.07253067496650659j),(-0.1752841471771139+1.9635687509522612j),(0.23111914481439588+0.7683325550538745j),(0.5247468056341581+0.03821350784751128j),(-0.39192549459272585-0.08031002140985224j),0.0
1.82,(0.025010917856300073+0.000577517027278512j),(0.004013966646665449+0.00017798690071690833j),(0.000868652632896385-0.007121027964889606j),(-4.2716487126012036e-05-0.0002833056299281981j),(-6.870923315862558e-05-0.0005891668982071694j),(0.003553471464385386+0.00902806487397404j),(5.1111191563762864e-06+5.892161882761328e-06j),(0.005825542055498395-0.0035970020419489597j),(-0.0628778185282164+0.04946917168450053j),(0.2718674222036761-0.2828712094956165j),(-0.007229965585751767+0.00600766381336511j),(1.0252314926373984+1.004733010705322j),(0.7415935518144628+2.164715936822858j),(0.8769846991971039-0.752555568702269j),(1.329882320812952+2.6016492089875727j),(0.35681306015860986-1.3470692600592478j),(-0.3376421107349484+1.6572059574782718j),(3.2964473333786755-0.07247468290229137j),(-0.17521565254036867+1.963422285831374j),(0.23134540890138797+0.7682491790894865j),(0.5267786394149613+0.04400392645727922j),(-0.39195235126405276-0.0799077045665352j),0.0
1.83,(0.024071146515030093+0.00019567157887630162j),(0.0038304398416538067+0.00011750126023553814j),(0.0008515108857051133-0.006685831027110889j),(-4.385486212333535e-05-0.00026945888733908j),(-7.095375119422829e-05-0.0005527049866295705j),(0.0035302466373374522+0.008531343334509844j),(4.901938618015717e-06+5.5886033055877805e-06j),(0.005489647224099342-0.0035134178130810964j),(-0.05909191071777766+0.048606104820368194j),(0.2748608633474885-0.2775609527505483j),(-0.006650276583634254+0.005958214094391392j),(1.0247039389414674+1.0047430416808265j),(0.7415260717703055+2.1646046594176678j),(0.87729028472575-0.7531197593364805j),(1.3298183258488567+2.6016041273942387j),(0.3566883605237745-1.3472722010710696j),(-0.3374897542571218+1.6571072192384673j),(3.2964776799635667-0.07241723396318621j),(-0.17514499624076732+1.9632798683280392j),(0.23156465133496834+0.76814298580881j),(0.5289604391135976+0.05019134268035621j),(-0.3919773734649258-0.07949300843569979j),0.0
1.84,(0.02319074341849741-0.0001957660223925288j),(0.00365575821955085+5.709538202200502e-05j),(0.000831482336735957-0.006274858162896479j),(-4.5106597720965786e-05-0.0002562917411888703j),(-7.336397826399689e-05-0.0005179714211169194j),(0.0035117223143746874+0.008050651426170258j),(4.7077604006427095e-06+5.300110204103108e-06j),(0.005165256861705488-0.0034358828499903714j),(-0.05532706918368247+0.04786755262371281j),(0.2777113125438537-0.2715891664204433j),(-0.006068483156245345+0.00589684686974151j),(1.0241812207260117+1.0047274860772895j),(0.7414624613124394+2.164492382589285j),(0.8776182253153693-0.7536859130367206j),(1.329755941456066+2.6015574894427833j),(0.35656780390594933-1.3474823638966424j),(-0.33733876434245585+1.6570121946017013j),(3.296506591743085-0.07235846421368983j),(-0.17507218009403885+1.9631419781388935j),(0.23178023421566796+0.7680147201308581j),(0.5312812960416726+0.05677132312089477j),(-0.39200469796468596-0.07906659102493359j),0.0
1.85,(0.022374548894066704-0.0005913116765941958j),(0.003490680617732612-2.581231053419759e-06j),(0.0008093067439476052-0.0058878212066966916j),(-4.643909593470128e-05-0.00024385999308821382j),(-7.58980776022919e-05-0.0004849593929448466j),(0.0034973498806226593+0.007588720074056163j),(4.528305371984525e-06+5.027800756668566e-06j),(0.00485423128410351-0.0033643651052620554j),(-0.05160590101292421+0.04725301810053566j),(0.2803647092858451-0.2649617533260145j),(-0.005488379262059555+0.0058215348061828745j),(1.0236656445976653+1.004685956691194j),(0.7414030935436133+2.1643794028812553j),(0.8779675187085518-0.7542499444466908j),(1.3296954585802605+2.6015093648296403j),(0.35645294319135484-1.3476989189134145j),(-0.33718931420584036+1.6569212605317007j),(3.2965338360810565-0.07229855604261595j),(-0.174997279732774+1.9630090873975112j),(0.231995661116406+0.7678653727797037j),(0.5337289586603513+0.06373524670322j),(-0.3920385110460726-0.07862965592105411j),0.0
1.86,(0.02162693738795915-0.0009847207229372592j),(0.0033358960263929036-6.081129450932505e-05j),(0.0007858181203186094-0.005524035621478281j),(-4.781471828495221e-05-0.0002322141410258171j),(-7.850217078672003e-05-0.0004536319606788103j),(0.003486418237365312+0.007148297439099257j),(4.3630262795935225e-06+4.772640405686287e-06j),(0.004558437194681205-0.0032987112753178945j),(-0.04795247664269272+0.04675987211522305j),(0.28276506970911347-0.2576912886616685j),(-0.004914256447496021+0.005730096958471347j),(1.0231596465451924+1.0046184569486498j),(0.7413482980495674+2.164266084312238j),(0.8783364305530044-0.7548078267664049j),(1.329637164462037+2.6014598748913182j),(0.35634523152627035-1.3479207255382017j),(-0.3370416348256291+1.656834752302906j),(3.296559204238675-0.07223773816309328j),(-0.17492044460642536+1.962881660674407j),(0.23221457708248971+0.7676961802844787j),(0.5362898325803581+0.07107030467182955j),(-0.3920830485052232-0.07818395229010883j),0.0
1.87,(0.020951817465252452-0.0013689879397726125j),(0.0031920235885433165-0.00011680974225315927j),(0.0007619447338473829-0.005182420498724427j),(-4.919078579674139e-05-0.00022139937936844817j),(-8.111033773813419e-05-0.00042392205017409586j),(0.003478053802044966+0.006732148918062066j),(4.2111077508471614e-06+4.535441857599291e-06j),(0.004279747684427494-0.0032386468004161105j),(-0.04439232986037433+0.046383353390546334j),(0.28485448659188695-0.249797019995505j),(-0.004350903846918507+0.005620198769351226j),(1.0226657919394897+1.0045253809053905j),(0.7412983608990339+2.164152858376004j),(0.8787224944015503-0.7553555917521887j),(1.3295813426369067+2.6014091926044025j),(0.3562460223170345-1.3481463322271867j),(-0.33689601494364024+1.6567529635004725j),(3.2965825113745013-0.0721762856125655j),(-0.1748418979813072+1.9627601549770348j),(0.23244076863161459+0.7675086249793747j),(0.5389489805619766+0.07875950059139357j),(-0.39214259565167314-0.07773177487737508j),0.0
1.8800000000000001,(0.020352631809880797-0.0017363475445934928j),(0.0030596126000132207-0.0001697237265812305j),(0.0007387091075522016-0.004861498558434747j),(-5.051957899970408e-05-0.00021145559886093655j),(-8.364461672063347e-05-0.00039573245457581664j),(0.003471220508262317+0.006343057143537936j),(4.0714662929479925e-06+4.316865082891475e-06j),(0.0040200422319324304-0.0031837758646513976j),(-0.04095245780355187+0.046116568507661944j),(0.2865731293549709-0.24130486726931685j),(-0.0038036081826353946+0.005489352069555255j),(1.0221867755335843+1.004407513246775j),(0.7412535246437373+2.164040224041437j),(0.8791225117121294-0.7558893297166808j),(1.3295282729352966+2.6013575425855535j),(0.35615656923004474-1.34837397647592j),(-0.3367528010651562+1.6566761460202697j),(3.2966035965444633-0.07211451975279129j),(-0.1747619369405957+1.9626450197497876j),(0.2326781637538642+0.767304435003642j),(0.5416901225150496+0.08678165034675484j),(-0.3922214873083562-0.07727596400736021j),0.0
1.8900000000000001,(0.01983235722463491-0.002078273194035478j),(0.002939142509449763-0.00021863261817870654j),(0.000717228019471203-0.0045593961491252905j),(-5.174833792808797e-05-0.0002024173866261734j),(-8.601500434156318e-05-0.00036893583431891325j),(0.003464719805776436+0.005983821983951037j),(3.9427502929236635e-06+4.117417316087621e-06j),(0.003781206703387183-0.0031335813959549276j),(-0.03766132096000462+0.04595049190611133j),(0.2878592440617481-0.23224742279859023j),(-0.0032781537648996877+0.005334915077804623j),(1.0217254214626355+1.0042660292877879j),(0.7412139883183938+2.163928747752533j),(0.8795325518477984-0.7564051895288316j),(1.3294782314825484+2.6013052010915088j),(0.35607802619175777-1.3486015848193185j),(-0.3366123974589235+1.6566045100688818j),(3.296622322701858-0.07205280826984431j),(-0.17468093238432875+1.962536696873998j),(0.23293083191171027+0.7670855843015908j),(0.5444956354989795+0.09511138214292857j),(-0.39232410781160426-0.07681990558380145j),0.0
1.9000000000000001,(0.019393504631161993-0.002385477983876479j),(0.002831022918317871-0.00026254800611961516j),(0.0006987125026623867-0.0042738432478285375j),(-5.281926212075321e-05-0.0001943140261651113j),(-8.811945555151478e-05-0.00034337471712815365j),(0.003457190660504771+0.005657260543556361j),(3.8233400176269205e-06+3.937453055753392e-06j),(0.0035651333525840555-0.0030874250660943457j),(-0.0345488431677084+0.04587396588382099j),(0.2886491534181786-0.22266395127250443j),(-0.0027808224919090158+0.005154092400808958j),(1.021284683243933+1.004102494973038j),(0.7411799074407115+2.163819063428402j),(0.8799479520767309-0.756899378613904j),(1.3294314906989193+2.60125249601908j),(0.35601144738868923-1.3488267728316667j),(-0.3364752661571531+1.6565382241636075j),(3.296638576697348-0.07199156517411318j),(-0.1745993290294061+1.9624356206679379j),(0.23320298404001272+0.7668542926225903j),(0.5473465537227279+0.10371913650510269j),(-0.3924548910111472-0.07636753108966593j),0.0
1.9100000000000001,(0.019029697377137864-0.002650205841701542j),(0.0027342981489088276-0.00030081617961141724j),(0.000683539897772738-0.0040024507767802584j),(-5.367553123523066e-05-0.00018707482520874744j),(-8.984021588950557e-05-0.0003188785889459401j),(0.003447008933913786+0.005362609479021551j),(3.71051423715518e-06+3.7756045484016697e-06j),(0.003371317663504217-0.003043940585181143j),(-0.03162671012454352+0.045867092506544076j),(0.28888629714713504-0.21259393780814026j),(-0.0023155136715539066+0.004946674066417993j),(1.0208636507456919+1.003917950714327j),(0.7411510778525993+2.163710864390197j),(0.8803685358013144-0.7573705667764328j),(1.3293878824973597+2.6011992877127557j),(0.35595777268752127-1.3490491211127105j),(-0.33634061495736+1.6564769752604294j),(3.296652332784849-0.07193068832224898j),(-0.174516944901198+1.962341165792089j),(0.23350036549277398+0.7666145201263894j),(0.5502278024872165+0.11258879435641249j),(-0.39261811572897787-0.0759225008160112j),0.0
1.92,(0.018720463978093047-0.0028688296352741907j),(0.002646035944412259-0.00033356700232363553j),(0.0006703418648268573-0.0037431798796038573j),(-5.428591321943319e-05-0.00018048237220883974j),(-9.109875473711758e-05-0.000295264707849319j),(0.0034326452211832963+0.005093783422914684j),(3.6006816155748444e-06+3.6275239999438e-06j),(0.0031955954558746474-0.0030010554392338054j),(-0.028878056677068928+0.04589728070654274j),(0.2885299541426489-0.20208450615379164j),(-0.001882858173869414+0.004716151567408888j),(1.0204563652537653+1.0037123238566037j),(0.7411269089244165+2.163602624016711j),(0.8807994702080584-0.7578202931469483j),(1.329346712297714+2.6011448149842256j),(0.3559178939653987-1.3492704186395892j),(-0.33620610762239705+1.6564199128090864j),(3.2966636521626005-0.07186942189621044j),(-0.17443272037674568+1.9622514529731565j),(0.2338302011621529+0.7663726498418024j),(0.553126063537875+0.12171890311622666j),(-0.3928151511560036-0.07549052570282613j),0.0
1.93,(0.018452920774146116-0.003037705866342496j),(0.0025646098761973914-0.0003608086864402825j),(0.000658420990122374-0.0034940393063305824j),(-5.4635102929259755e-05-0.00017441334832788653j),(-9.186233899860353e-05-0.0002723373701996159j),(0.0034131079380160115+0.004848120500511686j),(3.491715566937478e-06+3.49010689622247e-06j),(0.003036013103679715-0.0029576198868558183j),(-0.026302207682329423+0.04593843342360164j),(0.2875375002433056-0.19119985113239585j),(-0.0014863298668569569+0.004463518146408456j),(1.0200616922666765+1.003486485023545j),(0.7411072539459793+2.1634940749026694j),(0.8812389744945088-0.7582472155195562j),(1.3293078598550172+2.60108895949672j),(0.3558925323274701-1.3494892743430347j),(-0.33607108469373864+1.6563668397832658j),(3.296672510091563-0.07180773610350286j),(-0.17434640931731657+1.9621659964998206j),(0.23419696903703963+0.7661338766526036j),(0.5560195425656611+0.13108317865204702j),(-0.393044944314482-0.07507952981408249j),0.0
1.94,(0.018214260081607845-0.003155333146435748j),(0.0024884085292019254-0.00038272990828388913j),(0.000647133740745649-0.0032533474891268325j),(-5.471954873203125e-05-0.0001687458307202007j),(-9.210595444855886e-05-0.0002499287522241754j),(0.003387692231472611+0.004622652909168002j),(3.381860741262842e-06+3.3603441092236824e-06j),(0.0028904077458388796-0.0029126642267049132j),(-0.02389326092551429+0.04596597468394975j),(0.2858731812517716-0.18000550571566298j),(-0.0011285533180989057+0.004190441741786169j),(1.0196788207247935+1.0032413042638322j),(0.7410920369035021+2.1633850548929954j),(0.8816848866091772-0.7586500878267953j),(1.329271270943365+2.6010316516205645j),(0.3558821073064043-1.3497040452733424j),(-0.3359350157692276+1.656317720752865j),(3.2966788714874276-0.07174567089772002j),(-0.1742577959190516+1.9620844705303748j),(0.23460388481519448+0.765903790862119j),(0.5588872725485872+0.14065459828260435j),(-0.39330535825812296-0.07469637499275555j),0.0
1.95,(0.017991588792432064-0.003222394554840783j),(0.0024158096839211997-0.0003997068904373133j),(0.0006358743001913855-0.0030197373963229864j),(-5.454748458398205e-05-0.0001633574173040821j),(-9.181196547672082e-05-0.00022789937840465068j),(0.0033559765236799337+0.00441403459759338j),(3.269714031393367e-06+3.2352935459367396e-06j),(0.0027563594997579107-0.0028653854895333815j),(-0.021639687670768765+0.045956727162058834j),(0.28350828402041567-0.16856814889308575j),(-0.0008112415821784887+0.0038993220311714875j),(1.0193071796635598+1.0029776329198188j),(0.7410812456794245+2.1632754859204932j),(0.8821347767083285-0.759027812154028j),(1.3292369480835997+2.600972859552807j),(0.3558867358804396-1.3499128866278058j),(-0.3357974716077458+1.65627267258805j),(3.296682692299984-0.07168332407800067j),(-0.17416668019914758+1.9620066866911676j),(0.23505293140218775+0.7656884084761786j),(0.5617092459975784+0.15040579624534586j),(-0.39359318017672673-0.0743468278798671j),0.0
1.96,(0.01777192837421565-0.0032417576386019795j),(0.002345180316408197-0.00041230340174373934j),(0.0006240745683626292-0.0027921565324134107j),(-5.413893003026e-05-0.00015812522676181777j),(-9.097011508796832e-05-0.00020613812147700437j),(0.003317822511830981+0.00421854126585188j),(3.154224572994163e-06+3.1120801483542493e-06j),(0.002631191461328894-0.002815147438188076j),(-0.019524332661194122+0.04588891218064349j),(0.2804211364513095-0.15695560567193978j),(-0.0005351962006797991+0.0035932904314538586j),(1.0189464382134956+1.0026963036275298j),(0.7410749320524114+2.1631653740058496j),(0.8825859471559812-0.7593794387394406j),(1.3292049505433088+2.60091258931722j),(0.35590623247338393-1.350113751750715j),(-0.33565812412921436+1.6562319644592565j),(3.2966839195131215-0.07162085128902844j),(-0.17407287799585724+1.9619325940766033j),(0.23554485891139967+0.7654941712031158j),(0.5644664149564734+0.160309063696435j),(-0.3939041213961844-0.07403555991448538j),0.0
1.97,(0.017542214870198542-0.0032184744125212583j),(0.002274876598273541-0.00042127075730667794j),(0.000611204161570768-0.0025698669380564577j),(-5.352569020492641e-05-0.00015292589853968194j),(-8.957752490232199e-05-0.00018456220243150823j),(0.003273375168184913+0.0040320703653618645j),(3.0346937445530127e-06+2.987895893472121e-06j),(0.0025119697049302307-0.0027614805676104107j),(-0.017524414118847666+0.04574214971066114j),(0.276597107496227-0.14523684707728368j),(-0.0003003072021877974+0.003276210098782722j),(1.0185965056001987+1.0023981303166627j),(0.741073211697353+2.1630548092576327j),(0.8830354325239067-0.759704165974043j),(1.329175394336825+2.6008508847642973j),(0.3559401089546147-1.3503043921333575j),(-0.3355167464145932+1.6561960178371873j),(3.296682491144826-0.07155846602103189j),(-0.17397622096848928+1.9618622792491414j),(0.23607918466402045+0.7653279464537678j),(0.5671406910020236+0.17033634871075143j),(-0.3942328173784776-0.07376614733372515j),0.0
1.98,(0.017289298899263724-0.003159781359158081j),(0.0022032438966854972-0.00042754781848996614j),(0.0005967704125355325-0.0023524451900744686j),(-5.2751355830956026e-05-0.00014763559284793594j),(-8.763869515494415e-05-0.00016311719051274347j),(0.003223062740067051+0.0038501410988960125j),(2.9107751673803766e-06+2.8599997932895685e-06j),(0.0023955032834266357-0.002704082104836359j),(-0.015611523744742738+0.04549745837131201j),(0.27202860715664484-0.13348199015195888j),(-0.00010555310228831149+0.002952675928567508j),(1.0182575311443418+1.002083908210586j),(0.7410762641853648+2.1629439658722918j),(0.8834799995916304-0.7600013404016688j),(1.3291484522252268+2.6007878275712586j),(0.35598757463907876-1.3504823574140188j),(-0.3353732127058816+1.6561654064928144j),(3.2966783362471825-0.0714964396097845j),(-0.1738765565974083+1.9617959662392972j),(0.23665419318905032+0.7651970273414754j),(0.5697149452438935+0.18045925628189105j),(-0.3945728277216787-0.07354107117274766j),0.0
